"BA";"Nombre";"DT";"DTBA";"Indicador";"Valor 2010";"Valor 2011";"Valor 2012";"Valor 2013";"Valor 2014";"Valor 2015";"Valor 2016";"Valor 2017";"Valor 2018";"Valor 2019";"Valor 2020";"Valor 2021";"Valor 2022"
47;"la Punta";10;106;36;89,09;89,42;86,94;87,16;84,35;82,13;80,82;82,49;81,32;83,52;83,39;82,22;81,51
48;"Ciutat de les Arts i les Ciències";10;107;36;82,04;83,82;84,29;84,95;84,92;83,96;83,7;82,45;81,89;81,57;79,75;78,68;78,47
49;"el Grau";11;111;36;79,58;79,52;79,46;79,92;80,75;80,58;80,16;80,43;78,83;78,67;77,64;76,49;75,2
50;"el Cabanyal-el Canyamelar";11;112;36;84,08;84,03;82,91;82,69;82,93;82,67;82,25;82,76;81,84;82,67;82,05;80,33;79,33
51;"la Malva-rosa";11;113;36;85,84;86,46;85,92;86,01;86,24;85,97;85,38;85,91;85,26;84,95;83,81;82,62;81,66
52;"Beteró";11;114;36;87,56;87,81;87,9;87,81;87,77;88,27;87,62;87,76;86,63;86,72;86,17;84,79;84,72
53;"Natzaret";11;115;36;76,59;77,95;78,85;80,73;81,95;82,33;82,45;83,2;81,65;81,79;79,68;78,45;77,69
54;"Aiora";12;121;36;80,18;80,41;80,43;81,06;81,63;81,36;80,93;80,79;80;79,8;79,01;77,83;77,67
55;"Albors";12;122;36;81,58;81,75;81,56;81,46;81,88;81,62;81,34;80,97;80,56;80,33;79,29;78,81;77,57
56;"la Creu del Grau";12;123;36;77,53;78,2;78,6;78,56;78,93;79,07;78,41;78,81;77,97;78,09;76,88;75,89;75,08
57;"Camí Fondo";12;124;36;77,27;78,44;77,87;78,49;78,15;78,18;77,18;76,41;75,61;75,67;75,35;75,36;75,63
58;"Penya-roja";12;125;36;82,68;83,83;84,66;84,8;85,4;84,98;83,72;83,68;83,12;83,4;81,83;80,9;80,32
59;"l'Illa Perduda";13;131;36;88,41;88,84;88,67;89,11;89,21;88,79;88,56;88,4;87,27;86,75;86,15;85,77;84,69
60;"Ciutat Jardí";13;132;36;83,72;84,22;83,7;84,33;85,05;84,55;84,17;83,69;83,07;83,24;82,68;81,71;80,99
61;"l'Amistat";13;133;36;77,56;78,48;77,65;78,65;79,24;79,22;78,49;78,49;77,43;77,01;75,88;74,8;74,32
62;"la Bega Baixa";13;134;36;88,59;89,19;89,16;89,53;89,47;89,41;88,89;88,91;88,69;89,29;88,7;88,07;87,05
63;"la Carrasca";13;135;36;85,78;86,31;86,88;86,71;87,44;86;85,12;84,11;84,37;83,51;83,75;83,48;84,27
64;"Benimaclet";14;141;36;81,9;82,34;82,32;82,79;83,34;83,34;82,81;82,89;82,18;82,62;82,06;81,33;81,19
65;"Camí de Vera";14;142;36;90,33;91,14;91,08;91,07;90,81;90,69;90,52;90,2;90,32;90,69;90,18;89,72;89,27
66;"Orriols";15;151;36;68,55;69,66;70,07;71,25;72,33;72,33;71,7;71,37;69,24;67,81;65,12;64,4;63,7
67;"Torrefiel";15;152;36;78,08;78,86;78,79;78,94;79,58;79,63;79,03;78,89;77,78;77,03;75,58;74,42;73,8
68;"Sant Llorenç";15;153;36;90,11;90,97;91,24;91,07;91,54;91,81;91,71;92,14;91,74;91,57;91,45;90,97;90,97
69;"Benicalap";16;161;36;82,31;82,61;82,57;83;83,74;83,47;83,24;83,12;82,18;81,29;80,41;79,61;78,98
70;"Ciutat Fallera";16;162;36;76,52;77,79;78,19;79,25;80,08;80,7;79,71;79,92;77,93;77,67;75,88;74,75;73,61
71;"Benifaraig";17;171;36;95,78;96,47;97,05;97,16;97,1;97,11;97,11;97,14;95,85;95,76;95,45;94,53;94,16
72;"Poble Nou";17;172;36;80,99;84;84,88;84,59;84,48;83,06;82,44;81,05;80;78,98;77,48;76,55;75,55
73;"Carpesa";17;173;36;92,06;92,13;93,3;93,41;93,16;93,3;92,68;92,76;92,67;92,16;91,55;90,86;90,01
74;"Cases de Bàrcena";17;174;36;88,19;88,27;88,15;88,98;86,39;85,71;87,21;86,2;83,77;82,61;83,9;81,23;78,51
75;"Mauella";17;175;36;90,62;90;89,66;89,29;88,46;88,46;89,36;87,23;87,5;91,11;82;84,48;84,21
76;"Massarrojos";17;176;36;90,2;90,47;90,8;90,54;90,95;90,35;89,97;90,12;89,14;90,05;90,74;91,07;91,59
77;"Borbotó";17;177;36;93,03;93,03;94,45;94,79;94,57;94,58;93,06;91,96;92,43;92,31;92,24;90,93;89,92
78;"Benimàmet";18;181;36;84,23;84,65;84,58;84,68;85,34;85,81;85,56;85,41;84,48;83,3;81,86;80,87;80,25
79;"Beniferri";18;182;36;82,77;83,1;84,63;84,16;86,4;84,39;84,66;85,05;83,84;83,33;83,72;84,5;84,8
80;"el Forn d'Alcedo";19;191;36;87,6;87,05;88,64;88,66;88,44;88,25;88,07;88,48;86,38;84,79;82,46;82,06;79,16
81;"el Castellar-l'Oliverar";19;192;36;91,91;90,99;91,24;91,45;92,5;92,06;91,59;92,1;91,8;91,37;90,64;90,06;89,54
82;"Pinedo";19;193;36;88,71;86,49;87;88,74;89,32;89,43;88,57;90,29;89,2;90,11;89,59;89,48;89,41
83;"el Saler";19;194;36;81,75;82,59;82,78;84,69;85,23;85,31;85,27;84,97;83,4;83,33;82,43;81,46;81,11
84;"el Palmar";19;195;36;95,18;95,56;95,86;94,05;94,16;93,6;93,24;93,28;92,88;93,51;93,22;92,2;91,74
85;"el Perellonet";19;196;36;93,23;93;93,69;93,4;93,25;93,65;93,5;93,46;93,36;92,82;90,47;89,99;89,78
86;"la Torre";19;197;36;80,91;81,88;81,07;81,31;81,87;81,89;82,38;81,62;80,16;79,46;77,68;75,58;74,48
87;"Faitanar";19;198;36;86,62;88,44;90,84;89,23;88,44;86,51;83,86;83,03;82,54;80,23;76,73;75,78;74,07
