"BA";"Nombre";"DT";"DTBA";"Indicador";"Valor 2010";"Valor 2011";"Valor 2012";"Valor 2013";"Valor 2014";"Valor 2015";"Valor 2016";"Valor 2017";"Valor 2018";"Valor 2019";"Valor 2020";"Valor 2021";"Valor 2022"
47;"la Punta";10;106;17;10,89;13,16;13,41;15,59;17,38;17,53;18,16;19,44;18,18;17,54;20,12;19,88;20,62
48;"Ciutat de les Arts i les Ciències";10;107;17;9,07;9,65;9,72;9,92;10,53;8,72;8,86;8,81;8,77;10,12;11,56;10,92;10,19
49;"el Grau";11;111;17;12,7;13,52;13,52;13,27;13,2;13,53;13,67;14,38;14,43;14,47;14,89;14,88;15,19
50;"el Cabanyal-el Canyamelar";11;112;17;13,49;14,27;15,15;15,17;16,05;16,71;17,64;18,26;17,74;18,31;19,38;18,97;18,86
51;"la Malva-rosa";11;113;17;11,37;11,59;12,06;12,46;12,68;13,28;13,46;13,76;14,71;13,76;14,18;14,46;14,34
52;"Beteró";11;114;17;9,57;10,2;12,32;12,43;11,81;11,88;11,93;11,41;12,35;12,58;13,29;12,85;12,93
53;"Natzaret";11;115;17;12,67;13,21;13,5;14,24;14,96;14,36;13,88;14,64;15,74;15,83;15,81;15,11;15,71
54;"Aiora";12;121;17;11,81;12,41;12,95;13,7;13,95;15,09;15,41;15,57;15,72;15,65;16,18;16,55;16,27
55;"Albors";12;122;17;14,85;14,77;15,06;15,43;16,18;16,15;14,35;15,13;15,38;16,26;16,31;15,75;15,62
56;"la Creu del Grau";12;123;17;12,7;12,66;12,6;12,53;12,72;12,83;12,75;13,11;13,05;13,31;13,34;13,02;13,64
57;"Camí Fondo";12;124;17;14,51;15,2;17,43;16,83;15,84;16,17;15,72;17,19;15,66;18,12;19,01;20,19;18,79
58;"Penya-roja";12;125;17;7,59;7,97;6,59;6,55;6,62;6,52;6,49;6,43;7,04;6,92;7,38;8,31;8,11
59;"l'Illa Perduda";13;131;17;12,61;13,5;14,67;13,91;13,85;13,84;13,81;14,24;15,02;15,14;15,82;16,26;16,11
60;"Ciutat Jardí";13;132;17;11,6;10,75;11,04;10,8;10,86;10,84;10,79;10,31;9,84;9,6;10,51;10,96;10,85
61;"l'Amistat";13;133;17;12,42;12,16;12,91;13,13;14,27;14,98;16,03;15,86;15,74;15,8;16,59;16,19;17,66
62;"la Bega Baixa";13;134;17;12,95;13,53;14,74;14,45;14,6;15,68;15,37;15,91;15,96;15,93;15,99;16,28;16,01
63;"la Carrasca";13;135;17;8,3;8,62;7,92;9,32;11,96;11,61;11,5;10,85;10,37;10,53;11,01;11,49;11,25
64;"Benimaclet";14;141;17;12,75;12,92;12,56;12,99;13,32;13,67;13,73;14,53;15,06;15,59;15,97;16,02;15,6
65;"Camí de Vera";14;142;17;11,94;11,82;11,16;11,99;12;12,09;10,86;10,72;10,09;10,56;10,04;9,29;9,17
66;"Orriols";15;151;17;9,98;10,33;10,88;11,1;11,78;12,97;14,48;15,17;15,53;16,03;17,1;17,97;18,73
67;"Torrefiel";15;152;17;9,87;10,35;10,79;11,27;11,57;11,79;12,38;12,99;13,12;13,59;13,88;13,82;14,09
68;"Sant Llorenç";15;153;17;9,61;8,55;8,85;8,58;8,56;8,5;8,64;8,37;8,38;9,31;9,61;8,63;8,79
69;"Benicalap";16;161;17;10,07;10,27;11,05;11,22;11,42;11,75;11,72;12,38;12,87;13,23;13,69;13,56;13,61
70;"Ciutat Fallera";16;162;17;11,93;12,19;11,76;12,73;13,07;13,26;13,04;12,33;12,77;12,06;12,88;13,04;12,99
71;"Benifaraig";17;171;17;10,8;12,2;12,25;12,32;14;15,82;17,53;16,18;17,96;19,91;21,33;18,84;17,62
72;"Poble Nou";17;172;17;17,65;14,85;13,59;16,42;15,5;14,55;12,62;10,84;9,27;11,59;11,27;10,28;11,76
73;"Carpesa";17;173;17;13,17;12,5;11,43;13,6;14,57;16,86;15,16;14,74;14,63;13,33;14,33;14,51;13,76
74;"Cases de Bàrcena";17;174;17;15,58;17,28;16,67;14,29;15,56;16,85;17,05;20,88;20,93;19,28;20;20,99;25
75;"Mauella";17;175;17;16;13,04;9,09;15;16,67;11,76;12,5;17,65;12,5;13,33;20;20;28,57
76;"Massarrojos";17;176;17;21,63;19,81;21,88;20,78;23,67;23,75;23,7;24,86;24,46;22,98;22,51;21,23;22,42
77;"Borbotó";17;177;17;17,31;16,56;15,43;13,87;13,95;11,11;11,36;10,92;12,92;13,07;11,36;11,63;10,98
78;"Benimàmet";18;181;17;10,28;10,92;10,87;11,04;11,26;11,78;11,35;11,4;11,6;12,19;12,61;13,19;13,1
79;"Beniferri";18;182;17;5,71;5,41;3,66;7,53;2,88;4,39;6,03;6,06;8,45;7,89;8,81;10;8,65
80;"el Forn d'Alcedo";19;191;17;12,55;16,33;16,53;18,08;18,6;18,87;18,25;17,1;17,23;19,06;17,92;17,56;16,14
81;"el Castellar-l'Oliverar";19;192;17;12,42;13,31;13,64;14,62;14,62;14,29;14,81;14,43;14,77;15,38;15,08;15,15;15,36
82;"Pinedo";19;193;17;10,93;11,13;11,42;11,38;12,99;13,64;13,97;13,61;13,6;14,26;15,24;15,16;16,89
83;"el Saler";19;194;17;5,59;7,32;5,8;6,85;7;7;8,55;9,8;8;6,65;6,98;9,27;8,59
84;"el Palmar";19;195;17;4,69;5,63;7,34;7,76;10,27;11,11;12,77;16,53;17,75;18,7;19,73;18,75;18,47
85;"el Perellonet";19;196;17;8,85;7,57;7,69;8,76;7,73;9,13;8,37;7,73;6,36;7,02;6,45;6,02;6,71
86;"la Torre";19;197;17;13,15;12,95;15,6;15,66;15,36;14,39;13,44;12,73;11,86;11,36;11,25;10,14;10,06
87;"Faitanar";19;198;17;9,33;7,89;4,29;3,95;4,94;5,88;6,74;7,53;8,25;11,34;11;11,93;13,51
