"BA";"Nombre";"DT";"DTBA";"Indicador";"Valor 2010";"Valor 2011";"Valor 2012";"Valor 2013";"Valor 2014";"Valor 2015";"Valor 2016";"Valor 2017";"Valor 2018";"Valor 2019";"Valor 2020";"Valor 2021";"Valor 2022"
47;"la Punta";10;106;21;95,45;104,94;117,81;110,14;112,16;118,06;109,2;114,94;126,25;157,53;177,61;174,65;145,45
48;"Ciutat de les Arts i les Ciències";10;107;21;70,08;74,37;76,03;72,52;84,46;85,71;90,07;90,23;88,34;85,25;83,5;85,88;86,43
49;"el Grau";11;111;21;98,6;95,23;102,49;103,1;99,45;107,54;121,16;120,11;122,58;120,49;123,77;116,31;121,64
50;"el Cabanyal-el Canyamelar";11;112;21;115,85;107,37;111,52;111,43;114,03;120,32;115,02;114,01;112,95;111,45;118,36;125,98;130,11
51;"la Malva-rosa";11;113;21;116,28;127,82;132,61;148,58;151,25;157,92;160,59;167,71;164,93;163,41;164,42;157,71;162,9
52;"Beteró";11;114;21;94,18;93,65;92,77;108,57;110,58;109,04;111,87;108,29;112,77;117,71;117,3;136,8;143,82
53;"Natzaret";11;115;21;109,89;98,61;99,62;104,03;107,11;108,76;108,37;105;109,66;111,62;111,33;108,09;108,68
54;"Aiora";12;121;21;107,19;102,73;102,21;99,8;104,89;111,53;112,72;114,13;112,36;114;115,18;125,45;128,33
55;"Albors";12;122;21;125;118,21;114,61;117,51;131,8;137,63;122,19;117,23;109,5;108,31;112,63;130,61;130,09
56;"la Creu del Grau";12;123;21;120,42;118,88;117,69;121,24;114,09;119,12;127,11;122,94;118,6;118,2;117,8;122,33;126,37
57;"Camí Fondo";12;124;21;124,55;121,12;120,83;126,28;124,36;111,45;101,15;93,65;95,5;115;129,78;145,61;150,85
58;"Penya-roja";12;125;21;94,77;107,95;102,22;95,71;104,13;90,29;79,84;70,05;66;64,95;63,41;67,67;66,02
59;"l'Illa Perduda";13;131;21;132,79;140,9;154,36;150,73;140,24;147,19;158,48;149,83;154,58;154,92;150,76;159,18;170,2
60;"Ciutat Jardí";13;132;21;154,19;175,86;189,46;187,89;218,69;232,5;218,92;226,84;204,61;211,3;206,63;214,9;217,01
61;"l'Amistat";13;133;21;144,14;136,33;137,55;153,91;145,75;154,11;164,19;147,7;159,82;151,27;156,72;160,24;145,14
62;"la Bega Baixa";13;134;21;119,2;136,58;135,34;132,91;123,53;107,56;115,28;112,61;120;131,74;134,87;150;146,93
63;"la Carrasca";13;135;21;94,83;102,99;112,42;111,59;127,92;128,85;105,79;102,02;111,86;119,57;116,93;151,85;147,85
64;"Benimaclet";14;141;21;119,54;118,99;121,86;129,88;132,17;138,62;135,6;135,22;143,41;154,45;160,43;166,75;169,4
65;"Camí de Vera";14;142;21;88,93;105,67;120,83;134,5;135,63;138,66;144,92;152,38;174,01;192,99;200;215,68;235,12
66;"Orriols";15;151;21;91,89;91,25;97,5;97,59;97,92;100,5;95,58;99,18;96,91;98,96;101,6;105,37;105,07
67;"Torrefiel";15;152;21;113,21;115,14;115,38;121,48;123,04;122,96;125,77;125,11;125,68;123,73;119,5;124,32;130,3
68;"Sant Llorenç";15;153;21;79,82;82,06;88,12;81,7;79,95;76,17;71,49;71,71;71,46;76,89;73,77;78,82;74,68
69;"Benicalap";16;161;21;110,24;109,24;116,94;120,16;125,54;124,82;116,52;113,16;102,9;102,04;102,09;102,9;105,79
70;"Ciutat Fallera";16;162;21;105,81;103,05;106,77;108,03;101,21;114,98;103,27;107,54;106,64;100;103,21;89,73;92,31
