"BA";"Nombre";"DT";"DTBA";"Indicador";"Valor 2010";"Valor 2011";"Valor 2012";"Valor 2013";"Valor 2014";"Valor 2015";"Valor 2016";"Valor 2017";"Valor 2018";"Valor 2019";"Valor 2020";"Valor 2021";"Valor 2022"
47;"la Punta";10;106;4;94,33;95,24;95,38;98,79;97,5;99,3;97,44;99,24;97,17;96,75;96,14;97,14;97,36
48;"Ciutat de les Arts i les Ciències";10;107;4;97,44;95,46;96,73;95,53;96,07;97,29;96,68;95,96;96,62;96,27;95,82;95,86;97,2
49;"el Grau";11;111;4;100,31;98,79;98,57;97,78;97,24;97,12;96,77;94,82;95,39;93,3;93,29;93,69;93,89
50;"el Cabanyal-el Canyamelar";11;112;4;91,23;91,85;92,41;92,06;91,21;92,05;92,69;92,65;92,52;91,39;91,29;91,02;90,35
51;"la Malva-rosa";11;113;4;96,78;96,66;96,56;96,43;95,84;95,93;95,97;95,26;94,82;94,97;94,33;94,34;94,24
52;"Beteró";11;114;4;92,89;92,23;91,86;92,29;91,74;91,74;92,22;92,24;92,25;92,2;91,47;91,61;90,61
53;"Natzaret";11;115;4;109,47;107,08;105,09;103,5;101,41;100,73;100,6;98,96;98,04;96,49;96,62;95,56;95,88
54;"Aiora";12;121;4;96,82;96,2;95,98;95,33;94,11;94,08;93,78;93,4;93,95;93,21;92,88;92,14;91,67
55;"Albors";12;122;4;89,6;88,24;88,45;88,27;87,4;88,5;88,34;88,02;87,24;87,12;86,17;87,14;86,27
56;"la Creu del Grau";12;123;4;98,65;98,22;97,73;97,51;97,1;95,81;95,68;94,4;93,85;93,24;92,75;92,93;92,54
57;"Camí Fondo";12;124;4;93,1;91,03;90,88;91,25;90,56;90,98;92,69;91,62;92,87;93,54;93,06;91,88;91,02
58;"Penya-roja";12;125;4;102,03;101,36;100,41;100,42;99,48;99,24;98,61;98,12;96,83;96,64;96,01;96,05;96,66
59;"l'Illa Perduda";13;131;4;90,75;90,32;90,59;90,39;90,62;91,24;91,62;91,1;90,92;89,95;90,12;90,18;89,53
60;"Ciutat Jardí";13;132;4;91,71;90,59;91,03;90,28;89,88;90,49;90,09;88,85;88,54;87,88;87,17;87,36;87,97
61;"l'Amistat";13;133;4;94,68;93,32;94,43;95,28;92,94;93,46;94,06;93,53;92,77;91,96;92,54;91,96;90,55
62;"la Bega Baixa";13;134;4;89,72;89,93;89,63;88,97;89,7;89,2;88,6;89,07;88,16;87,23;86,59;87,52;88,61
63;"la Carrasca";13;135;4;93,83;93,15;91,98;90,3;89,3;89,29;90,28;90,44;89,04;88,3;88,06;88,3;88,59
64;"Benimaclet";14;141;4;89,03;88,91;88,5;86,97;86,32;86,57;86,85;86,88;86,36;86,22;86,48;85,9;85,98
65;"Camí de Vera";14;142;4;93,8;92,35;92,75;91,55;92,17;91,92;91,83;91,53;91,53;91,1;91,63;91,41;90,93
66;"Orriols";15;151;4;104,33;103,86;102,83;102,64;101,19;100,73;101,16;99,81;98,27;96,94;97,16;98,05;98,85
67;"Torrefiel";15;152;4;98,67;96,37;96,24;95,7;95,05;94,72;94,51;94,15;94,27;94,06;94,14;93,41;93,11
68;"Sant Llorenç";15;153;4;97,31;95,79;95,36;94,94;94,03;94,06;94,13;94,14;94,38;94,16;93,49;93,66;93,59
69;"Benicalap";16;161;4;97,57;97;96,72;95,84;94,71;94,81;94,08;94,18;94,28;93,68;93,73;94,12;94,09
70;"Ciutat Fallera";16;162;4;99,44;97,98;98,11;97,65;95,85;96,8;97,93;96,98;95,94;95,58;93,97;94,59;95,68
71;"Benifaraig";17;171;4;86,63;88,19;90,99;92,47;91,01;89,25;89,08;93,14;92,4;91,68;90,93;91,1;92,44
72;"Poble Nou";17;172;4;99,8;101,69;97,77;98,19;96,56;99,06;99,07;98,38;95,56;97,15;96,96;94,41;93,6
73;"Carpesa";17;173;4;92,3;94,84;94,04;94,53;92,78;92,45;92,49;90,3;88,54;87,66;87,94;90,65;90,56
74;"Cases de Bàrcena";17;174;4;103,74;107,18;100,55;102,79;102,25;109,2;109,76;104,02;104,14;110,37;101,14;100,56;99,45
75;"Mauella";17;175;4;137,04;130,77;114,81;124;116,67;126,09;135;123,81;118,18;125;138,1;123,08;119,23
76;"Massarrojos";17;176;4;89,29;91,29;91,29;89,85;88,1;90,04;88,33;89,8;90,05;91,26;92,16;94,32;94,25
77;"Borbotó";17;177;4;97,35;96,83;95,5;94,92;96,71;100,29;100;100,28;99,16;99,72;100;101,36;101,65
78;"Benimàmet";18;181;4;97,18;96,37;95,74;95,26;94,63;95;94,99;94,59;95,2;94,07;94,3;94,34;93,78
79;"Beniferri";18;182;4;95,45;91,47;95,7;97,01;98,86;98,15;98,56;98,4;98,8;93,24;94,77;95,23;97,8
80;"el Forn d'Alcedo";19;191;4;106,68;103,68;101,26;102,05;98,41;100,98;99,84;97,22;98,06;98,56;98,74;97,18;95,87
81;"el Castellar-l'Oliverar";19;192;4;97,23;98,03;97,82;97,64;96,88;96,85;97,05;95,78;96,46;97,22;95,89;95,28;95,01
82;"Pinedo";19;193;4;96,33;98,22;97,02;96,43;94,63;93,77;94,99;92,04;94,3;94,45;93,68;92,26;91,8
83;"el Saler";19;194;4;111,52;110,81;110,62;112,97;110,87;110,21;112,73;116,04;111,59;110,79;108,67;107,5;105,53
84;"el Palmar";19;195;4;93,69;93,25;92,78;94,85;95,08;92,8;93,7;94,62;91,56;89,7;90,8;89,41;90,27
85;"el Perellonet";19;196;4;105,67;107,53;108,27;101,37;98,89;99,86;101,98;104,21;103,38;105,67;103,47;104,74;105,52
86;"la Torre";19;197;4;101,89;101,86;101,44;99,63;97,59;99,74;99,44;98,15;97,45;95,7;95,24;95,9;96,77
87;"Faitanar";19;198;4;99,07;113,58;119,03;116,09;114,62;109,25;110,09;112,2;111,09;106,87;101,24;100,26;98,62
