"BA";"Nombre";"DT";"DTBA";"Indicador";"Valor 2010";"Valor 2011";"Valor 2012";"Valor 2013";"Valor 2014";"Valor 2015";"Valor 2016";"Valor 2017";"Valor 2018";"Valor 2019";"Valor 2020";"Valor 2021";"Valor 2022"
47;"la Punta";10;106;35;75,35;75,52;73,66;73,68;72,05;70,28;69,45;70,84;70,35;71,99;71,53;70,54;69,66
48;"Ciutat de les Arts i les Ciències";10;107;35;63,1;65,02;66,25;66,76;66,79;66,18;66,19;65,71;65,15;65,12;63,38;62,83;62,74
49;"el Grau";11;111;35;62,73;62,86;63,2;63,67;64,57;64,49;64,02;64,66;63,59;63,52;63,03;62,19;61,25
50;"el Cabanyal-el Canyamelar";11;112;35;71,49;71,56;70,78;70,64;71,03;70,98;70,75;71,33;70,57;71,44;71,05;69,84;69,1
51;"la Malva-rosa";11;113;35;66,18;67;66,7;66,89;67,19;67,19;66,96;67,34;67,19;67,12;66,35;65,53;65,13
52;"Beteró";11;114;35;68,85;69,03;69,07;69,44;69,61;70,09;70;70,57;69,75;69,98;69,72;68,82;68,96
53;"Natzaret";11;115;35;58,06;59,5;60,53;62,49;63,61;64,21;64,78;65,88;64,84;65,35;63,94;63,21;62,81
54;"Aiora";12;121;35;60,27;60,75;61,05;61,78;62,39;62,48;62,47;62,62;62,25;62,31;61,81;61,06;61,23
55;"Albors";12;122;35;60,32;60,74;60,97;61,29;61,56;61,37;62,06;61,81;61,84;61,86;61,51;61,24;60,3
56;"la Creu del Grau";12;123;35;54,75;55,69;56,41;56,58;57,07;57,44;57,31;57,84;57,61;58,15;57,52;57,03;56,43
57;"Camí Fondo";12;124;35;58,21;58,65;58,28;58,81;59,29;59,68;59,31;58,96;58,26;58,53;58,21;58,49;58,6
58;"Penya-roja";12;125;35;64,3;65,07;66,1;66,42;67,1;66,91;65,97;65,96;65,6;66,18;65,01;64,29;63,99
59;"l'Illa Perduda";13;131;35;67,18;67,6;67,71;68,31;68,57;68,53;68,65;68,63;68,01;67,81;67,48;67,42;66,58
60;"Ciutat Jardí";13;132;35;61,03;61,52;61,28;62,11;62,71;62,47;62,17;61,86;61,63;61,84;61,58;60,99;60,56
61;"l'Amistat";13;133;35;55,99;56,95;56,58;57,24;57,92;58,41;58,14;58,45;57,78;57,73;57,03;56,42;56,1
62;"la Bega Baixa";13;134;35;67,38;67,91;68,46;69,04;69,06;69,22;69,22;69,59;69,59;70,03;69,38;69,22;68,25
63;"la Carrasca";13;135;35;64,66;65,35;65,97;65,84;66,52;65,68;65,9;65,32;65,54;64,62;65;64,87;65,31
64;"Benimaclet";14;141;35;59,37;59,78;60,08;60,48;61,13;61,36;61,23;61,43;61,06;61,55;61,19;60,9;61,08
65;"Camí de Vera";14;142;35;67,19;67,96;68,04;68,36;68,52;68,46;68,67;68,78;68,92;69,66;69,42;69,06;68,95
66;"Orriols";15;151;35;48,25;49,4;49,91;51,08;51,92;52,26;52,04;52,19;51,01;50,31;48,44;48,12;47,92
67;"Torrefiel";15;152;35;55,48;56,26;56,44;56,88;57,61;58,12;58,11;58,34;57,67;57,35;56,52;56,03;55,8
68;"Sant Llorenç";15;153;35;69,63;70,43;70,74;70,91;71,55;72,34;72,64;73,3;73,11;73,15;72,99;72,8;72,82
69;"Benicalap";16;161;35;58,93;59,63;59,95;60,72;61,67;61,84;62,03;62,26;61,89;61,53;61,11;60,74;60,51
70;"Ciutat Fallera";16;162;35;51,61;52,24;52,97;53,88;54,72;55,06;54,76;55,36;54,73;55,28;54,07;53,68;53,37
71;"Benifaraig";17;171;35;90,28;91,18;90,96;91,39;91,49;91,63;92,03;91,91;90,91;90,53;89,99;89,07;88,52
72;"Poble Nou";17;172;35;65,32;67,15;67,16;67,81;68,61;66,71;66,98;67,02;66,59;65,96;65,67;65,15;64,43
