"BA";"Nombre";"DT";"DTBA";"Indicador";"Valor 2010";"Valor 2011";"Valor 2012";"Valor 2013";"Valor 2014";"Valor 2015";"Valor 2016";"Valor 2017";"Valor 2018";"Valor 2019";"Valor 2020";"Valor 2021";"Valor 2022"
47;"la Punta";10;106;20;103,13;98,1;97,01;97,6;94,14;92,04;93,73;98,04;101,05;113,29;119,22;124,78;132,12
48;"Ciutat de les Arts i les Ciències";10;107;20;115,83;120,65;130,01;137,13;142,38;140,81;144,56;142,59;144,23;145,28;144,17;144,15;143,7
49;"el Grau";11;111;20;92,95;95,7;100,18;105,93;114,24;116,13;123,82;132,67;133,9;142,19;143,21;144,2;140,88
50;"el Cabanyal-el Canyamelar";11;112;20;94,23;95,87;99,38;103,11;107,84;114,49;118,49;125,79;128,81;134,34;137,86;137,13;135,56
51;"la Malva-rosa";11;113;20;98,51;104,8;109,52;114,23;117,67;124,99;131,33;137,1;138,89;142,44;142,89;139,4;142,04
52;"Beteró";11;114;20;115,62;118,98;119,84;123,24;125,8;129,61;128,72;128,78;128,23;131,5;132,52;133,19;134,65
53;"Natzaret";11;115;20;83,08;85,34;92,23;98,27;106,85;111,88;115,34;119,38;124,19;126,56;127,51;126,53;127,75
54;"Aiora";12;121;20;95,55;100,8;104,54;111,46;117,73;122,15;126,92;132,05;133,83;136,77;137,8;136,97;138,07
55;"Albors";12;122;20;102,79;108,31;112,96;116,72;123,08;123,87;120,67;122,79;121,94;122,21;119,15;121,35;120,14
56;"la Creu del Grau";12;123;20;91,95;98,63;106,92;113,98;121,22;128,21;134,41;141,35;139,82;140,91;139,16;138,14;137,64
57;"Camí Fondo";12;124;20;95,87;102,26;108,71;112,19;114,97;119,53;117,69;123,21;125,99;133,38;132,54;132,19;134,35
58;"Penya-roja";12;125;20;100,36;111,31;123,04;132,86;142,02;149,21;150,51;158,23;164,39;171,58;166,7;163,6;161,52
59;"l'Illa Perduda";13;131;20;113,1;116,53;119,13;123,85;128,28;129,23;136,1;138,92;139,81;140,87;138,45;138,97;137,8
60;"Ciutat Jardí";13;132;20;105,25;105,71;106,94;107,78;111,74;112,27;110,85;110,23;108,96;111,51;110,46;109,86;111,23
61;"l'Amistat";13;133;20;89,51;94,07;96,77;97,36;101,59;104,2;106,56;112,59;113,6;117,77;114,8;113,62;110,76
62;"la Bega Baixa";13;134;20;103,69;104,55;107,04;109,39;110,28;110,45;115,21;115,32;119,21;120,69;119,6;116,89;116,18
63;"la Carrasca";13;135;20;111,72;112,11;114,81;115,18;119,65;119,38;117,24;109,01;107,69;107,44;108,68;111,94;109,8
64;"Benimaclet";14;141;20;92,42;95,04;97,5;100,51;102,51;105,47;107,38;108,6;110,1;113,7;114,65;113,78;114,04
65;"Camí de Vera";14;142;20;120,77;124,36;126,51;128,09;127,12;127,06;126,53;127,31;123,76;125,06;125,96;129,25;130,87
66;"Orriols";15;151;20;76,85;83,07;89,08;94,5;99,89;105,42;108,93;113,73;114,33;114,69;114,15;117,06;117,19
67;"Torrefiel";15;152;20;91,02;96,55;99;102,58;109,24;114,5;119,54;124,47;127,83;128,71;128,96;128,67;130,69
68;"Sant Llorenç";15;153;20;89,54;97,56;107,92;115,47;127,75;142,43;152,79;166,08;170,96;179,97;177,35;179,6;175,72
69;"Benicalap";16;161;20;92,05;94,52;98,88;102,8;108,21;113,93;117,52;122,88;125,31;129,64;132,96;136,82;139,22
70;"Ciutat Fallera";16;162;20;90,63;95,61;100,05;107,52;111,17;115,73;116,85;119,54;119,99;122,04;121,84;121,09;118,96
71;"Benifaraig";17;171;20;101,85;106,94;117,49;123,39;134,43;132,14;135,97;134,53;142,54;151,35;156,91;150,58;149,22
72;"Poble Nou";17;172;20;102,78;108,72;108,09;112,03;109,4;116,67;119,76;115,81;120,93;120,45;117,16;128,85;125,19
73;"Carpesa";17;173;20;126,03;132,09;138,27;147,49;141,4;144,58;149,38;157,7;166,55;168,71;170,37;165,33;162,09
74;"Cases de Bàrcena";17;174;20;101,49;110,66;114,91;116,67;115,09;119,05;127,08;122;138,71;132,29;140,86;150;146
75;"Mauella";17;175;20;153,85;138,46;130,77;190;190;233,33;300;333,33;350;525;433,33;516,67;428,57
76;"Massarrojos";17;176;20;120,44;131,09;134,14;143,64;146,27;159,78;165,16;162,5;169,03;171,09;172,55;170,27;166,89
77;"Borbotó";17;177;20;117,65;123;117,62;125;132,8;130,17;129,95;126,18;124,47;127,27;128,42;138,95;150,27
78;"Benimàmet";18;181;20;87,57;95,04;100,96;106,4;112,58;118,68;123,54;126,75;130,1;133,16;136,74;138,68;139,03
79;"Beniferri";18;182;20;130,1;126,69;118,9;113,01;112,26;111,2;108,4;103,37;109,76;111,05;119,95;123,18;136,89
80;"el Forn d'Alcedo";19;191;20;102,03;108,51;124,47;128,07;136,23;131,99;139,26;147,1;151,28;145,51;142,39;152,66;145,81
81;"el Castellar-l'Oliverar";19;192;20;104,4;108,78;112,21;118,39;123,15;127,81;133,03;141,14;150,49;155,13;156,72;153,69;157,04
82;"Pinedo";19;193;20;113,52;110,25;113,98;122,07;127,94;124,9;124,74;139,12;138,64;141,27;143,11;147,04;146,78
83;"el Saler";19;194;20;124,56;133,15;144,16;138,82;144,19;149,89;153,9;155,95;153,51;159,65;170,76;174,24;173,33
84;"el Palmar";19;195;20;109,25;118,75;114,08;110,5;114,35;114,56;118,27;122;128,06;141,99;146,96;159,65;150,28
85;"el Perellonet";19;196;20;156,25;160,05;164,58;174,6;179,11;174,93;179,66;181,84;192,99;189,57;196,55;203,68;206,42
86;"la Torre";19;197;20;97,39;95,72;102,02;107,5;113,16;118,6;126,21;128,75;125,69;131,27;130,17;133,24;133,58
87;"Faitanar";19;198;20;69,82;105,77;45,48;43,87;49,29;55,82;53,89;59,92;62,84;69,19;79,71;87,04;97,39
