"BA";"Nombre";"DT";"DTBA";"Indicador";"Valor 2010";"Valor 2011";"Valor 2012";"Valor 2013";"Valor 2014";"Valor 2015";"Valor 2016";"Valor 2017";"Valor 2018";"Valor 2019";"Valor 2020";"Valor 2021";"Valor 2022"
47;"la Punta";10;106;37;10,91;10,58;13,06;12,84;15,65;17,87;19,18;17,51;18,68;16,48;16,61;17,78;18,49
48;"Ciutat de les Arts i les Ciències";10;107;37;17,96;16,18;15,71;15,05;15,08;16,04;16,3;17,55;18,11;18,43;20,25;21,32;21,53
49;"el Grau";11;111;37;20,42;20,48;20,54;20,08;19,25;19,42;19,84;19,57;21,17;21,33;22,36;23,51;24,8
50;"el Cabanyal-el Canyamelar";11;112;37;15,92;15,97;17,09;17,31;17,07;17,33;17,75;17,24;18,16;17,33;17,95;19,67;20,67
51;"la Malva-rosa";11;113;37;14,16;13,54;14,08;13,99;13,76;14,03;14,62;14,09;14,74;15,05;16,19;17,38;18,34
52;"Beteró";11;114;37;12,44;12,19;12,1;12,19;12,23;11,73;12,38;12,24;13,37;13,28;13,83;15,21;15,28
53;"Natzaret";11;115;37;23,41;22,05;21,15;19,27;18,05;17,67;17,55;16,8;18,35;18,21;20,32;21,55;22,31
54;"Aiora";12;121;37;19,82;19,59;19,57;18,94;18,37;18,64;19,07;19,21;20;20,2;20,99;22,17;22,33
55;"Albors";12;122;37;18,42;18,25;18,44;18,54;18,12;18,38;18,66;19,03;19,44;19,67;20,71;21,19;22,43
56;"la Creu del Grau";12;123;37;22,47;21,8;21,4;21,44;21,07;20,93;21,59;21,19;22,03;21,91;23,12;24,11;24,92
57;"Camí Fondo";12;124;37;22,73;21,56;22,13;21,51;21,85;21,82;22,82;23,59;24,39;24,33;24,65;24,64;24,37
58;"Penya-roja";12;125;37;17,32;16,17;15,34;15,2;14,6;15,02;16,28;16,32;16,88;16,6;18,17;19,1;19,68
59;"l'Illa Perduda";13;131;37;11,59;11,16;11,33;10,89;10,79;11,21;11,44;11,6;12,73;13,25;13,85;14,23;15,31
60;"Ciutat Jardí";13;132;37;16,28;15,78;16,3;15,67;14,95;15,45;15,83;16,31;16,93;16,76;17,32;18,29;19,01
61;"l'Amistat";13;133;37;22,44;21,52;22,35;21,35;20,76;20,78;21,51;21,51;22,57;22,99;24,12;25,2;25,68
62;"la Bega Baixa";13;134;37;11,41;10,81;10,84;10,47;10,53;10,59;11,11;11,09;11,31;10,71;11,3;11,93;12,95
63;"la Carrasca";13;135;37;14,22;13,69;13,12;13,29;12,56;14;14,88;15,89;15,63;16,49;16,25;16,52;15,73
64;"Benimaclet";14;141;37;18,1;17,66;17,68;17,21;16,66;16,66;17,19;17,11;17,82;17,38;17,94;18,67;18,81
65;"Camí de Vera";14;142;37;9,67;8,86;8,92;8,93;9,19;9,31;9,48;9,8;9,68;9,31;9,82;10,28;10,73
66;"Orriols";15;151;37;31,45;30,34;29,93;28,75;27,67;27,67;28,3;28,63;30,76;32,19;34,88;35,6;36,3
67;"Torrefiel";15;152;37;21,92;21,14;21,21;21,06;20,42;20,37;20,97;21,11;22,22;22,97;24,42;25,58;26,2
68;"Sant Llorenç";15;153;37;9,89;9,03;8,76;8,93;8,46;8,19;8,29;7,86;8,26;8,43;8,55;9,03;9,03
69;"Benicalap";16;161;37;17,69;17,39;17,43;17;16,26;16,53;16,76;16,88;17,82;18,71;19,59;20,39;21,02
70;"Ciutat Fallera";16;162;37;23,48;22,21;21,81;20,75;19,92;19,3;20,29;20,08;22,07;22,33;24,12;25,25;26,39
71;"Benifaraig";17;171;37;4,22;3,53;2,95;2,84;2,9;2,89;2,89;2,86;4,15;4,24;4,55;5,47;5,84
72;"Poble Nou";17;172;37;19,01;16;15,12;15,41;15,52;16,94;17,56;18,95;20;21,02;22,52;23,45;24,45
73;"Carpesa";17;173;37;7,94;7,87;6,7;6,59;6,84;6,7;7,32;7,24;7,33;7,84;8,45;9,14;9,99
74;"Cases de Bàrcena";17;174;37;11,81;11,73;11,85;11,02;13,61;14,29;12,79;13,8;16,23;17,39;16,1;18,77;21,49
75;"Mauella";17;175;37;9,38;10;10,34;10,71;11,54;11,54;10,64;12,77;12,5;8,89;18;15,52;15,79
76;"Massarrojos";17;176;37;9,8;9,53;9,2;9,46;9,05;9,65;10,03;9,88;10,86;9,95;9,26;8,93;8,41
77;"Borbotó";17;177;37;6,97;6,97;5,55;5,21;5,43;5,42;6,94;8,04;7,57;7,69;7,76;9,07;10,08
78;"Benimàmet";18;181;37;15,77;15,35;15,42;15,32;14,66;14,19;14,44;14,59;15,52;16,7;18,14;19,13;19,75
79;"Beniferri";18;182;37;17,23;16,9;15,37;15,84;13,6;15,61;15,34;14,95;16,16;16,67;16,28;15,5;15,2
80;"el Forn d'Alcedo";19;191;37;12,4;12,95;11,36;11,34;11,56;11,75;11,93;11,52;13,62;15,21;17,54;17,94;20,84
81;"el Castellar-l'Oliverar";19;192;37;8,09;9,01;8,76;8,55;7,5;7,94;8,41;7,9;8,2;8,63;9,36;9,94;10,46
82;"Pinedo";19;193;37;11,29;13,51;13;11,26;10,68;10,57;11,43;9,71;10,8;9,89;10,41;10,52;10,59
83;"el Saler";19;194;37;18,25;17,41;17,22;15,31;14,77;14,69;14,73;15,03;16,6;16,67;17,57;18,54;18,89
84;"el Palmar";19;195;37;4,82;4,44;4,14;5,95;5,84;6,4;6,76;6,72;7,12;6,49;6,78;7,8;8,26
85;"el Perellonet";19;196;37;6,77;7;6,31;6,6;6,75;6,35;6,5;6,54;6,64;7,18;9,53;10,01;10,22
86;"la Torre";19;197;37;19,09;18,12;18,93;18,69;18,13;18,11;17,62;18,38;19,84;20,54;22,32;24,42;25,52
87;"Faitanar";19;198;37;13,38;11,56;9,16;10,77;11,56;13,49;16,14;16,97;17,46;19,77;23,27;24,22;25,93
