"BA";"Nombre";"DT";"DTBA";"Indicador";"Valor 2010";"Valor 2011";"Valor 2012";"Valor 2013";"Valor 2014";"Valor 2015";"Valor 2016";"Valor 2017";"Valor 2018";"Valor 2019";"Valor 2020";"Valor 2021";"Valor 2022"
47;"la Punta";10;106;19;120,45;117,78;92,73;92,17;92,37;103,79;122,83;140,16;132,03;120,31;119,55;109,4;90,57
48;"Ciutat de les Arts i les Ciències";10;107;19;93,19;92,05;77,35;74,6;79,82;82,79;82,09;82,82;85,89;89,58;85,78;83,8;80,77
49;"el Grau";11;111;19;117,03;111,02;104,8;101,79;94,37;89,54;85,21;82,17;79,65;81,47;78,41;85,61;80,34
50;"el Cabanyal-el Canyamelar";11;112;19;110,78;114,06;107,24;99,81;96,39;89,6;86,42;89,38;84,99;88,57;88,49;87,55;88,51
51;"la Malva-rosa";11;113;19;104,2;103,45;100,61;93,63;84;79,13;74,44;77,42;82,83;90,36;85,25;88,47;80,68
52;"Beteró";11;114;19;93,22;100;96,68;88,92;81,28;83,08;76,6;76,29;81,14;95,47;87,38;84,41;76,61
53;"Natzaret";11;115;19;121,25;125,91;109,97;90,25;87,19;84,13;80,18;82,01;83,33;75,08;80,12;80,2;87,37
54;"Aiora";12;121;19;105,56;107,3;105,61;96,03;82,92;79,76;76,95;75,46;75,58;79,4;79,32;78,66;80,62
55;"Albors";12;122;19;80,84;88,83;82,42;94,22;93,86;89,53;91,39;92,57;93,24;89,29;82,97;83,09;84,16
56;"la Creu del Grau";12;123;19;103,47;98,47;96,26;95,77;93,45;89,75;86,38;87,97;85,09;91,31;77,92;72,42;76,68
57;"Camí Fondo";12;124;19;105,61;110,19;107,62;103,94;81,82;74,46;79,26;78,7;72,43;77,23;95,4;89,2;91,91
58;"Penya-roja";12;125;19;117,35;101,98;88,86;80,94;77,51;74,37;71,58;71,74;71,49;72,28;75,56;73,26;72,14
59;"l'Illa Perduda";13;131;19;98,03;96,44;100,26;99,46;99,17;99,72;88,45;81,91;84,65;84,74;77,84;72,83;72,09
60;"Ciutat Jardí";13;132;19;104,84;102,83;111,57;114,85;103,01;93,67;110;107,45;102,07;103,42;106,28;99,48;87,18
61;"l'Amistat";13;133;19;111,96;112,73;98,62;86,96;83,79;92,17;95,13;105,12;94,4;97,93;106,61;101,67;101,24
62;"la Bega Baixa";13;134;19;84,96;88,76;90,53;87,15;80,41;81,7;89,77;84,51;82,1;84,55;70,59;75,63;77,78
63;"la Carrasca";13;135;19;75,43;77,58;76,28;87,76;87,22;78,47;78,17;85,48;82,95;84,62;81,08;81,82;78,85
64;"Benimaclet";14;141;19;104,94;102,69;98,39;91,46;93,35;96,51;100,79;103,09;101,03;98,52;97,83;93,52;81,86
65;"Camí de Vera";14;142;19;74,79;90,74;84,39;90,64;102,69;117,42;92;103,91;104,35;103,59;88,53;93,17;91,71
66;"Orriols";15;151;19;115,78;111,01;109,4;97,55;88,88;86,67;93,62;89,7;91,22;95,29;99,23;94,52;89,74
67;"Torrefiel";15;152;19;117,72;108,69;105,38;94,25;93,85;97,8;92,32;87,9;87,67;86,04;83,75;84,85;86,67
68;"Sant Llorenç";15;153;19;134,36;117,59;107,36;92,14;86,34;79,09;76,37;70,76;67,71;64,29;65,43;63,06;62,3
69;"Benicalap";16;161;19;105,43;103,12;105,24;106,29;104,55;104,7;105,87;95,83;88,46;89,28;84,05;82,79;81,84
70;"Ciutat Fallera";16;162;19;103,44;94,19;93,09;89,2;84,47;85,92;87,41;92,64;92,34;99,6;98,81;92,19;84,62
71;"Benifaraig";17;171;19;113,33;111,54;100;73,02;64,52;65;59,02;73,21;86;82,22;123,53;97,3;85
72;"Poble Nou";17;172;19;118,92;131,43;102,86;80;77,78;52,63;64,1;79,41;84,38;93,1;145;139,13;124
73;"Carpesa";17;173;19;98,18;94,34;98,04;75;68,75;83,33;83,67;82;88,64;85;92,31;80,49;65,91
74;"Cases de Bàrcena";17;174;19;200;190;73,33;82,35;84,21;142,86;115,38;130,77;76,92;100;100;78,57;53,33
75;"Mauella";17;175;19;150;25;33,33;66,67;200;200;Inf;Inf;Inf;Inf;Inf;66,67;150
76;"Massarrojos";17;176;19;107,14;91,02;79,07;71,82;65,41;67,96;65,19;69,19;65,85;56,8;48,73;59,26;64,34
77;"Borbotó";17;177;19;88,37;73,91;56,25;70,73;68,29;52,5;96,97;100;106,67;85,71;91,18;75;100
78;"Benimàmet";18;181;19;104,55;104,76;107,55;103,63;95,2;88,43;83,12;81,27;84,64;88,66;99,16;90;88,93
79;"Beniferri";18;182;19;91,67;101,67;95,08;81,25;100;94,83;106,9;118,33;144,44;123,44;146,55;106,94;88
80;"el Forn d'Alcedo";19;191;19;118,33;104,76;90,77;79,69;58,82;40,58;55,36;63,33;65,45;65,45;104,76;118,6;114,89
81;"el Castellar-l'Oliverar";19;192;19;108,08;110,46;89,59;86,32;77,19;81,13;85,75;91,69;88,38;92,69;79,25;70,21;71,34
82;"Pinedo";19;193;19;87,29;98,26;119,44;90,16;83,05;95,5;87,29;92,86;105,1;106,8;88,79;85,71;77,31
83;"el Saler";19;194;19;79,03;67,74;64,8;74,79;66,1;70,48;63,3;79,79;69,81;76,77;74;78,72;61,76
84;"el Palmar";19;195;19;104,17;96;89,29;86,21;78,12;84,62;75,86;87,5;126,92;103,57;156;150;128,57
85;"el Perellonet";19;196;19;79,55;81,71;66,67;73,17;62,2;74,63;70,67;72,86;72,58;93,55;108,62;65,71;61,19
86;"la Torre";19;197;19;127,17;124,14;103,6;97,85;84,03;91,07;89,95;85,24;83,33;94,95;92,72;92,16;96,88
87;"Faitanar";19;198;19;242,86;171,43;188,89;188,46;180;127,91;143,48;192,5;154,24;177,97;154,29;114,63;110,23
