"Any";"Indicador";"Barri";"Codi barri";"Valor"
2020;"Superfície m2 mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"1.1. la Seu";11;84,6775818639799
2020;"Superfície m2 mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"1.2. la Xerea";12;87,8481375358166
2020;"Superfície m2 mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"1.3. el Carme";13;72,0225563909774
2020;"Superfície m2 mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"1.4. el Pilar";14;70,54
2020;"Superfície m2 mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"1.5. el Mercat";15;78,9761904761905
2020;"Superfície m2 mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"1.6. Sant Francesc";16;81,5174672489083
2020;"Superfície m2 mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"2.1. Russafa";21;82,1905254447662
2020;"Superfície m2 mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"2.2. el Pla del Remei";22;119,829439252336
2020;"Superfície m2 mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"2.3. Gran Via";23;110,053728070175
2020;"Superfície m2 mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"3.1. el Botànic";31;75,6940789473684
2020;"Superfície m2 mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"3.2. la Roqueta";32;81,7264492753623
2020;"Superfície m2 mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"3.3. la Petxina";33;86,8117816091954
2020;"Superfície m2 mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"3.4. Arrancapins";34;90,0744680851064
2020;"Superfície m2 mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"4.1. Campanar";41;98,3899480069324
2020;"Superfície m2 mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"4.2. les Tendetes";42;73,0274566473989
2020;"Superfície m2 mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"4.3. el Calvari";43;64,7258485639687
2020;"Superfície m2 mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"4.4. Sant Pau";44;101,662640207075
2020;"Superfície m2 mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"5.1. Marxalenes";51;78,146174863388
2020;"Superfície m2 mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"5.2. Morvedre";52;81,1058091286307
2020;"Superfície m2 mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"5.3. Trinitat";53;78,1073825503356
2020;"Superfície m2 mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"5.4. Tormos";54;76,5862708719852
2020;"Superfície m2 mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"5.5. Sant Antoni";55;91,8433515482696
2020;"Superfície m2 mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"6.1. Exposició";61;99,7125506072875
