"Any";"Indicador";"Barri";"Codi barri";"Valor"
2016;"Lloguer mensual tot el bé immoble mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"1.1. la Seu";11;499,587780172414
2016;"Lloguer mensual tot el bé immoble mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"1.2. la Xerea";12;505,146511927904
2016;"Lloguer mensual tot el bé immoble mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"1.3. el Carme";13;414,708576017131
2016;"Lloguer mensual tot el bé immoble mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"1.4. el Pilar";14;440,398793650794
2016;"Lloguer mensual tot el bé immoble mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"1.5. el Mercat";15;479,01023890785
2016;"Lloguer mensual tot el bé immoble mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"1.6. Sant Francesc";16;503,88347826087
2016;"Lloguer mensual tot el bé immoble mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"2.1. Russafa";21;441,025158829372
2016;"Lloguer mensual tot el bé immoble mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"2.2. el Pla del Remei";22;670,374725987282
2016;"Lloguer mensual tot el bé immoble mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"2.3. Gran Via";23;555,248427230047
2016;"Lloguer mensual tot el bé immoble mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"3.1. el Botànic";31;428,813409267053
2016;"Lloguer mensual tot el bé immoble mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"3.2. la Roqueta";32;424,590476190476
2016;"Lloguer mensual tot el bé immoble mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"3.3. la Petxina";33;418,250366177721
2016;"Lloguer mensual tot el bé immoble mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"3.4. Arrancapins";34;446,923358015182
2016;"Lloguer mensual tot el bé immoble mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"4.1. Campanar";41;422,242333333333
