"Any";"Indicador";"Barri";"Codi barri";"Valor"
2018;"Lloguer mensual tot el bé immoble mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"9.1. la Raiosa";91;417,87859120803
2018;"Lloguer mensual tot el bé immoble mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"9.2. l'Hort de Senabre";92;383,666578947368
2018;"Lloguer mensual tot el bé immoble mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"9.3. la Creu Coberta";93;430,195506198347
2018;"Lloguer mensual tot el bé immoble mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"9.4. Sant Marcel·lí";94;371,350869351289
2018;"Lloguer mensual tot el bé immoble mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"9.5. Camí Real";95;423,428571428571
2018;"Lloguer mensual tot el bé immoble mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"10.1. Mont-Olivet";101;422,411606100409
2018;"Lloguer mensual tot el bé immoble mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"10.2. en Corts";102;413,915575880759
2018;"Lloguer mensual tot el bé immoble mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"10.3. Malilla";103;433,802461155846
2018;"Lloguer mensual tot el bé immoble mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"10.4. Fonteta de Sant Lluís";104;337,837837837838
2018;"Lloguer mensual tot el bé immoble mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"10.5. na Rovella";105;362,102004989374
2018;"Lloguer mensual tot el bé immoble mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"10.6. la Punta";106;474,410256410257
2018;"Lloguer mensual tot el bé immoble mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"10.7. Ciutat de les Arts i de les Ciències";107;573,522929369919
2018;"Lloguer mensual tot el bé immoble mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"11.1. el Grau";111;419,101105845182
2018;"Lloguer mensual tot el bé immoble mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"11.2. el Cabanyal-el Canyamelar";112;384,654117518567
2018;"Lloguer mensual tot el bé immoble mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"11.3. la Malva-rosa";113;403,257403189066
2018;"Lloguer mensual tot el bé immoble mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"11.4. Beteró";114;477,597301356589
2018;"Lloguer mensual tot el bé immoble mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"11.5. Natzaret";115;291,069354919679
2018;"Lloguer mensual tot el bé immoble mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"12.1. Aiora";121;405,900161977835
2018;"Lloguer mensual tot el bé immoble mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"12.2. Albors";122;441,978544776119
2018;"Lloguer mensual tot el bé immoble mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"12.3. la Creu del Grau";123;427,506965174129
2018;"Lloguer mensual tot el bé immoble mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"12.4. Camí Fondo";124;444,533261802575
2018;"Lloguer mensual tot el bé immoble mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"12.5. Penya-roja";125;720,785103905648
2018;"Lloguer mensual tot el bé immoble mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"13.1. l'Illa Perduda";131;449,99179331307
2018;"Lloguer mensual tot el bé immoble mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"13.2. Ciutat Jardí";132;536,415212733395
2018;"Lloguer mensual tot el bé immoble mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"13.3. l'Amistat";133;455,980198948949
2018;"Lloguer mensual tot el bé immoble mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"13.4. la Bega Baixa";134;588,498474926484
2018;"Lloguer mensual tot el bé immoble mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"13.5. la Carrasca";135;556,713327934837
2018;"Lloguer mensual tot el bé immoble mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"14.1. Benimaclet";141;477,771503239105
2018;"Lloguer mensual tot el bé immoble mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"14.2. Camí de Vera";142;499,503229011426
2018;"Lloguer mensual tot el bé immoble mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"15.1. Orriols";151;335,417506900114
2018;"Lloguer mensual tot el bé immoble mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"15.2. Torrefiel";152;362,310339506173
2018;"Lloguer mensual tot el bé immoble mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"15.3. Sant Llorenç";153;587,599588138386
2018;"Lloguer mensual tot el bé immoble mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"16.1. Benicalap";161;427,569807864164
2018;"Lloguer mensual tot el bé immoble mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"16.2. Ciutat Fallera";162;343,897058823529
2018;"Lloguer mensual tot el bé immoble mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"17.1. Benifaraig";171;330
2018;"Lloguer mensual tot el bé immoble mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"17.2. Poble Nou";172;300
2018;"Lloguer mensual tot el bé immoble mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"17.3. Carpesa";173;225
2018;"Lloguer mensual tot el bé immoble mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"17.4. Cases de Bàrcena";174;330
2018;"Lloguer mensual tot el bé immoble mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"17.5. Mauella";175;330
2018;"Lloguer mensual tot el bé immoble mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"17.6. Massarrojos";176;579,177083333333
2018;"Lloguer mensual tot el bé immoble mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"17.7. Borbotó";177;331,950416666667
2018;"Lloguer mensual tot el bé immoble mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"18.1. Benimàmet";181;335,919512929613
2018;"Lloguer mensual tot el bé immoble mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"18.2. Beniferri";182;325
2018;"Lloguer mensual tot el bé immoble mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"19.1. el Forn d'Alcedo";191;350
2018;"Lloguer mensual tot el bé immoble mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"19.2. el Castellar-l'Oliverar";192;327,934615161028
2018;"Lloguer mensual tot el bé immoble mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"19.3. Pinedo";193;357,647058823529
2018;"Lloguer mensual tot el bé immoble mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"19.4. el Saler";194;470,833333333333
2018;"Lloguer mensual tot el bé immoble mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"19.5. el Palmar";195;
2018;"Lloguer mensual tot el bé immoble mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"19.6. el Perellonet";196;385,32625
2018;"Lloguer mensual tot el bé immoble mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"19.7. la Torre";197;331,085011185682
2018;"Lloguer mensual tot el bé immoble mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"19.8. Faitanar";198;280,833333333333
