"Any";"Indicador";"Barri";"Codi barri";"Valor"
2019;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"6.4. Ciutat Universitària";64;259
2019;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"7.1. Nou Moles";71;1507
2019;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"7.2. Soternes";72;277
2019;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"7.3. Tres Forques";73;397
2019;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"7.4. la Fontsanta";74;89
2019;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"7.5. la Llum";75;194
2019;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"8.1. Patraix";81;1365
2019;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"8.2. Sant Isidre";82;332
2019;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"8.3. Vara de Quart";83;407
2019;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"8.4. Safranar";84;323
2019;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"8.5. Favara";85;184
2019;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"9.1. la Raiosa";91;1030
2019;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"9.2. l'Hort de Senabre";92;748
2019;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"9.3. la Creu Coberta";93;246
2019;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"9.4. Sant Marcel·lí";94;465
2019;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"9.5. Camí Real";95;194
2019;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"10.1. Mont-Olivet";101;1197
2019;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"10.2. en Corts";102;631
2019;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"10.3. Malilla";103;899
2019;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"10.4. Fonteta de Sant Lluís";104;157
2019;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"10.5. na Rovella";105;180
2019;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"10.6. la Punta";106;65
2019;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"10.7. Ciutat de les Arts i de les Ciències";107;679
2019;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"11.1. el Grau";111;454
2019;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"11.2. el Cabanyal-el Canyamelar";112;815
2019;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"11.3. la Malva-rosa";113;469
2019;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"11.4. Beteró";114;350
2019;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"11.5. Natzaret";115;184
2019;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"12.1. Aiora";121;1199
2019;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"12.2. Albors";122;565
2019;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"12.3. la Creu del Grau";123;717
2019;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"12.4. Camí Fondo";124;237
2019;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"12.5. Penya-roja";125;1038
2019;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"13.1. l'Illa Perduda";131;369
2019;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"13.2. Ciutat Jardí";132;1149
2019;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"13.3. l'Amistat";133;594
2019;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"13.4. la Bega Baixa";134;535
2019;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"13.5. la Carrasca";135;345
2019;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"14.1. Benimaclet";141;2373
2019;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"14.2. Camí de Vera";142;282
2019;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"15.1. Orriols";151;892
2019;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"15.2. Torrefiel";152;1145
2019;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"15.3. Sant Llorenç";153;625
2019;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"16.1. Benicalap";161;1953
2019;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"16.2. Ciutat Fallera";162;219
2019;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"17.1. Benifaraig";171;33
2019;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"17.2. Poble Nou";172;22
2019;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"17.3. Carpesa";173;31
2019;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"17.4. Cases de Bàrcena";174;33
2019;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"17.5. Mauella";175;33
2019;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"17.6. Massarrojos";176;44
2019;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"17.7. Borbotó";177;18
2019;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"18.1. Benimàmet";181;527
2019;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"18.2. Beniferri";182;81
2019;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"19.1. el Forn d'Alcedo";191;24
2019;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"19.2. el Castellar-l'Oliverar";192;146
2019;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"19.3. Pinedo";193;92
2019;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"19.4. el Saler";194;137
2019;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"19.5. el Palmar";195;7
2019;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"19.6. el Perellonet";196;57
2019;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"19.7. la Torre";197;163
2019;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"19.8. Faitanar";198;33
