"Any";"Indicador";"Barri";"Codi barri";"Valor"
2018;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"6.4. Ciutat Universitària";64;244
2018;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"7.1. Nou Moles";71;1432
2018;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"7.2. Soternes";72;262
2018;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"7.3. Tres Forques";73;352
2018;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"7.4. la Fontsanta";74;82
2018;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"7.5. la Llum";75;191
2018;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"8.1. Patraix";81;1301
2018;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"8.2. Sant Isidre";82;320
2018;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"8.3. Vara de Quart";83;404
2018;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"8.4. Safranar";84;301
2018;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"8.5. Favara";85;181
2018;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"9.1. la Raiosa";91;963
2018;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"9.2. l'Hort de Senabre";92;722
2018;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"9.3. la Creu Coberta";93;242
2018;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"9.4. Sant Marcel·lí";94;418
2018;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"9.5. Camí Real";95;182
2018;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"10.1. Mont-Olivet";101;1142
2018;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"10.2. en Corts";102;615
2018;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"10.3. Malilla";103;889
2018;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"10.4. Fonteta de Sant Lluís";104;148
2018;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"10.5. na Rovella";105;158
2018;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"10.6. la Punta";106;65
2018;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"10.7. Ciutat de les Arts i de les Ciències";107;656
2018;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"11.1. el Grau";111;422
2018;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"11.2. el Cabanyal-el Canyamelar";112;763
2018;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"11.3. la Malva-rosa";113;439
2018;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"11.4. Beteró";114;344
2018;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"11.5. Natzaret";115;166
2018;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"12.1. Aiora";121;1173
2018;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"12.2. Albors";122;536
2018;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"12.3. la Creu del Grau";123;670
2018;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"12.4. Camí Fondo";124;233
2018;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"12.5. Penya-roja";125;1012
2018;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"13.1. l'Illa Perduda";131;329
2018;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"13.2. Ciutat Jardí";132;1089
2018;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"13.3. l'Amistat";133;555
2018;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"13.4. la Bega Baixa";134;528
2018;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"13.5. la Carrasca";135;347
2018;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"14.1. Benimaclet";141;2264
2018;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"14.2. Camí de Vera";142;286
2018;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"15.1. Orriols";151;808
2018;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"15.2. Torrefiel";152;1080
2018;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"15.3. Sant Llorenç";153;607
2018;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"16.1. Benicalap";161;1865
2018;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"16.2. Ciutat Fallera";162;204
2018;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"17.1. Benifaraig";171;34
2018;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"17.2. Poble Nou";172;15
2018;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"17.3. Carpesa";173;28
2018;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"17.4. Cases de Bàrcena";174;34
2018;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"17.5. Mauella";175;34
2018;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"17.6. Massarrojos";176;48
2018;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"17.7. Borbotó";177;17
2018;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"18.1. Benimàmet";181;499
2018;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"18.2. Beniferri";182;83
2018;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"19.1. el Forn d'Alcedo";191;19
2018;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"19.2. el Castellar-l'Oliverar";192;141
2018;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"19.3. Pinedo";193;85
2018;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"19.4. el Saler";194;137
2018;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"19.5. el Palmar";195;6
2018;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"19.6. el Perellonet";196;42
2018;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"19.7. la Torre";197;149
2018;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"19.8. Faitanar";198;32
