"Any";"Indicador";"Barri";"Codi barri";"Valor"
2016;"Superfície m2 mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"1.1. la Seu";11;85,5568965517241
2016;"Superfície m2 mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"1.2. la Xerea";12;86,5872093023256
2016;"Superfície m2 mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"1.3. el Carme";13;74,0524625267666
2016;"Superfície m2 mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"1.4. el Pilar";14;70,5285714285714
2016;"Superfície m2 mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"1.5. el Mercat";15;79,7627986348123
2016;"Superfície m2 mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"1.6. Sant Francesc";16;83,9245524296675
2016;"Superfície m2 mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"2.1. Russafa";21;84,3218954248366
2016;"Superfície m2 mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"2.2. el Pla del Remei";22;122,71234939759
2016;"Superfície m2 mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"2.3. Gran Via";23;109,257042253521
2016;"Superfície m2 mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"3.1. el Botànic";31;78,4902807775378
2016;"Superfície m2 mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"3.2. la Roqueta";32;85,6532467532467
2016;"Superfície m2 mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"3.3. la Petxina";33;88,4432397959184
2016;"Superfície m2 mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"3.4. Arrancapins";34;92,5787401574803
2016;"Superfície m2 mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"4.1. Campanar";41;98,9623529411765
2016;"Superfície m2 mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"4.2. les Tendetes";42;74,6705069124424
2016;"Superfície m2 mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"4.3. el Calvari";43;69,9710526315789
2016;"Superfície m2 mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"4.4. Sant Pau";44;99,5060109289618
2016;"Superfície m2 mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"5.1. Marxalenes";51;79,4675732217573
2016;"Superfície m2 mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"5.2. Morvedre";52;81,8461538461539
2016;"Superfície m2 mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"5.3. Trinitat";53;82,448
2016;"Superfície m2 mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"5.4. Tormos";54;77,966966966967
2016;"Superfície m2 mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"5.5. Sant Antoni";55;95,4090909090909
2016;"Superfície m2 mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"6.1. Exposició";61;100,976501305483
2016;"Superfície m2 mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"6.2. Mestalla";62;92,0944287063267
2016;"Superfície m2 mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"6.3. Jaume Roig";63;98,8887399463807
2016;"Superfície m2 mediana Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"6.4. Ciutat Universitària";64;97,7090909090909
