"Any";"Indicador";"Barri";"Codi barri";"Valor"
2015;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"7.5. la Llum";75;124
2015;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"8.1. Patraix";81;962
2015;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"8.2. Sant Isidre";82;221
2015;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"8.3. Vara de Quart";83;298
2015;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"8.4. Safranar";84;212
2015;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"8.5. Favara";85;119
2015;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"9.1. la Raiosa";91;668
2015;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"9.2. l'Hort de Senabre";92;469
2015;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"9.3. la Creu Coberta";93;193
2015;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"9.4. Sant Marcel·lí";94;261
2015;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"9.5. Camí Real";95;128
2015;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"10.1. Mont-Olivet";101;838
2015;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"10.2. en Corts";102;426
2015;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"10.3. Malilla";103;684
2015;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"10.4. Fonteta de Sant Lluís";104;96
2015;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"10.5. na Rovella";105;100
2015;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"10.6. la Punta";106;34
2015;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"10.7. Ciutat de les Arts i de les Ciències";107;503
2015;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"11.1. el Grau";111;292
2015;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"11.2. el Cabanyal-el Canyamelar";112;573
2015;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"11.3. la Malva-rosa";113;333
2015;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"11.4. Beteró";114;246
2015;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"11.5. Natzaret";115;101
2015;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"12.1. Aiora";121;864
2015;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"12.2. Albors";122;401
2015;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"12.3. la Creu del Grau";123;494
2015;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"12.4. Camí Fondo";124;182
2015;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"12.5. Penya-roja";125;869
2015;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"13.1. l'Illa Perduda";131;226
2015;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"13.2. Ciutat Jardí";132;853
2015;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"13.3. l'Amistat";133;405
2015;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"13.4. la Bega Baixa";134;431
2015;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"13.5. la Carrasca";135;306
2015;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"14.1. Benimaclet";141;1721
2015;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"14.2. Camí de Vera";142;244
2015;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"15.1. Orriols";151;462
2015;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"15.2. Torrefiel";152;704
2015;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"15.3. Sant Llorenç";153;483
2015;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"16.1. Benicalap";161;1335
2015;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"16.2. Ciutat Fallera";162;129
2015;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"17.1. Benifaraig";171;13
2015;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"17.2. Poble Nou";172;14
2015;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"17.3. Carpesa";173;19
2015;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"17.4. Cases de Bàrcena";174;13
2015;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"17.5. Mauella";175;13
2015;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"17.6. Massarrojos";176;36
2015;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"17.7. Borbotó";177;8
2015;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"18.1. Benimàmet";181;357
2015;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"18.2. Beniferri";182;65
2015;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"19.1. el Forn d'Alcedo";191;11
2015;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"19.2. el Castellar-l'Oliverar";192;83
2015;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"19.3. Pinedo";193;62
2015;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"19.4. el Saler";194;89
2015;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"19.5. el Palmar";195;4
2015;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"19.6. el Perellonet";196;23
2015;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"19.7. la Torre";197;92
2015;"Recompte subconjunt lloguer Grup GGT01 VC: Habitatge Col·lectiu com a tipologia de més superfície";"19.8. Faitanar";198;16
